Topic,Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,current,next,x,y,dx,dy,left,right,state.edges,state.suggested.u,state.suggested.v,state.terminal,state.submit_suggested,action.agent_name,action.type,action.edge.u,action.edge.v,next_state.edges,next_state.suggested.u,next_state.suggested.v,next_state.terminal,next_state.submit_suggested,action_no,step_no,turn_agent,data,level,name,msg,file,function,line,topics
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 1
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536167.5312686,1178.0,1622535957.0,216571170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,/qt_nuitrack_app,Nuitrack License timeout,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::nuitrackTimerCallback,108.0,"['/rosout', '/camera/color/image_raw', '/qt_nuitrack_app/faces', '/qt_nuitrack_app/gestures', '/qt_nuitrack_app/hands', '/qt_nuitrack_app/skeletons']"
,1622536168.931132,1179.0,1622535958.0,412824536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/qt_nuitrack_app,Initializing Nuitrack...,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::QTNuitrackApp,15.0,['/rosout']
,1622536170.4365325,1180.0,1622535960.0,150055191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/qt_nuitrack_app,Starting Nuitrack...,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::QTNuitrackApp,56.0,['/rosout']
,1622536170.4737122,1181.0,1622535960.0,186946353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/qt_nuitrack_app,Satrting main loop:,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::QTNuitrackApp,76.0,"['/rosout', '/camera/color/image_raw', '/qt_nuitrack_app/faces', '/qt_nuitrack_app/gestures', '/qt_nuitrack_app/hands', '/qt_nuitrack_app/skeletons']"
,1622536170.475654,1182.0,1622535960.0,186970836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/qt_nuitrack_app,	Main frame rate: 30,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::QTNuitrackApp,77.0,"['/rosout', '/camera/color/image_raw', '/qt_nuitrack_app/faces', '/qt_nuitrack_app/gestures', '/qt_nuitrack_app/hands', '/qt_nuitrack_app/skeletons']"
,1622536170.4756618,1183.0,1622535960.0,186983739.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/qt_nuitrack_app,	Face frame rate: 2,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::QTNuitrackApp,78.0,"['/rosout', '/camera/color/image_raw', '/qt_nuitrack_app/faces', '/qt_nuitrack_app/gestures', '/qt_nuitrack_app/hands', '/qt_nuitrack_app/skeletons']"
,1622536170.4756649,1184.0,1622535960.0,187009258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/qt_nuitrack_app,	Camera image size 640x640,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::QTNuitrackApp,79.0,"['/rosout', '/camera/color/image_raw', '/qt_nuitrack_app/faces', '/qt_nuitrack_app/gestures', '/qt_nuitrack_app/hands', '/qt_nuitrack_app/skeletons']"
,1622536170.4756794,1185.0,1622535960.0,187068646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/qt_nuitrack_app,qt_nuitrack_app is ready with 2 callbacks,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/main.cpp,main,14.0,"['/rosout', '/camera/color/image_raw', '/qt_nuitrack_app/faces', '/qt_nuitrack_app/gestures', '/qt_nuitrack_app/hands', '/qt_nuitrack_app/skeletons']"
,1622536173.0829358,1186.0,1622536173.0,78726768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 71
  stamp: 
    secs: 1622536173
    nsecs:  68149566
  frame_id: ""posttest-1""
state: 
  edges: 
    - 
      u: 4
      v: 5
    - 
      u: 7
      v: 6
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 0
    v: 3
next_state: 
  edges: 
    - 
      u: 4
      v: 5
    - 
      u: 7
      v: 6
    - 
      u: 0
      v: 3
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 2
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536179.7757187,1187.0,1622536179.0,773108243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 72
  stamp: 
    secs: 1622536179
    nsecs: 763239383
  frame_id: ""posttest-1""
state: 
  edges: 
    - 
      u: 4
      v: 5
    - 
      u: 7
      v: 6
    - 
      u: 0
      v: 3
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 3
    v: 5
next_state: 
  edges: 
    - 
      u: 4
      v: 5
    - 
      u: 7
      v: 6
    - 
      u: 3
      v: 5
    - 
      u: 0
      v: 3
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 3
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536186.0019696,1188.0,1622536185.0,998421430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 73
  stamp: 
    secs: 1622536185
    nsecs: 984931945
  frame_id: ""posttest-1""
state: 
  edges: 
    - 
      u: 4
      v: 5
    - 
      u: 7
      v: 6
    - 
      u: 3
      v: 5
    - 
      u: 0
      v: 3
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 6
    v: 4
next_state: 
  edges: 
    - 
      u: 4
      v: 5
    - 
      u: 7
      v: 6
    - 
      u: 0
      v: 3
    - 
      u: 6
      v: 4
    - 
      u: 3
      v: 5
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 4
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536192.3012476,1189.0,1622536192.0,295794963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 74
  stamp: 
    secs: 1622536192
    nsecs: 285797119
  frame_id: ""posttest-1""
state: 
  edges: 
    - 
      u: 4
      v: 5
    - 
      u: 7
      v: 6
    - 
      u: 0
      v: 3
    - 
      u: 6
      v: 4
    - 
      u: 3
      v: 5
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 4
  edge: 
    u: -1
    v: -1
next_state: 
  edges: 
    - 
      u: 0
      v: 3
    - 
      u: 6
      v: 4
    - 
      u: 4
      v: 5
    - 
      u: 7
      v: 6
    - 
      u: 3
      v: 5
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: True
action_no: 5
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536193.263692,1190.0,1622536193.0,258753061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/activity_transition:
 header: 
  seq: 11
  stamp: 
    secs: 1622536193
    nsecs: 244468927
  frame_id: ""posttest-1""
current: ""posttest-1""
next: ""posttest-2""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536193.2686212,1191.0,1622536193.0,262826919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_robot_hr,"/justhink_robot_hr published to /qt_robot/gesture/play:
 epfl/justhink/point_front_head_forward",robot.py,log_publish,1270.0,"['/justhink_app/act', '/qt_robot/gesture/play', '/qt_robot/emotion/show', '/rosout', '/qt_robot/behavior/talkText', '/justhink_app/state_transition', '/qt_robot/speech/say', '/justhink_app/activity_transition', '/qt_robot/head_position/command']"
,1622536193.2768652,1192.0,1622536193.0,273618459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_robot_hr,"Calling service /justhink_app/set_robot_text
 Data: 
 Great! Let's try this one.
Try to spend as few francs as you can!",robot.py,log_service_call,1286.0,"['/justhink_app/act', '/qt_robot/gesture/play', '/qt_robot/emotion/show', '/rosout', '/qt_robot/behavior/talkText', '/justhink_app/state_transition', '/qt_robot/speech/say', '/justhink_app/activity_transition', '/qt_robot/head_position/command']"
,1622536193.2919931,1193.0,1622536193.0,289082050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"Responding service /justhink_app/set_robot_text
 Data: 
 text: ""Great! Let's try this one.\nTry to spend as few francs as you can!""
 Response: 
 True",human_window.py,log_service_response,1020.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536193.301025,1194.0,1622536193.0,297751188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_robot_hr,Response: status: True,robot.py,Robot.set_robot_text,848.0,"['/justhink_app/act', '/qt_robot/gesture/play', '/qt_robot/emotion/show', '/rosout', '/qt_robot/behavior/talkText', '/justhink_app/state_transition', '/qt_robot/speech/say', '/justhink_app/activity_transition', '/qt_robot/head_position/command']"
,1622536193.3088963,1195.0,1622536193.0,305355548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_robot_hr,"Calling service /qt_robot/behavior/talkText
 Data: 
 Great! Let's try this one. Try to spend as few francs as you can!",robot.py,log_service_call,1286.0,"['/justhink_app/act', '/qt_robot/gesture/play', '/qt_robot/emotion/show', '/rosout', '/qt_robot/behavior/talkText', '/justhink_app/state_transition', '/qt_robot/speech/say', '/justhink_app/activity_transition', '/qt_robot/head_position/command']"
,1622536201.6546345,1196.0,1622536201.0,648313999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_robot_hr,Response: status: True,robot.py,Robot.speak,829.0,"['/justhink_app/act', '/qt_robot/gesture/play', '/qt_robot/emotion/show', '/rosout', '/qt_robot/behavior/talkText', '/justhink_app/state_transition', '/qt_robot/speech/say', '/justhink_app/activity_transition', '/qt_robot/head_position/command']"
,1622536207.380679,1197.0,1622536207.0,377156496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 75
  stamp: 
    secs: 1622536207
    nsecs: 366717338
  frame_id: ""posttest-2""
state: 
  edges: []
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 5
    v: 4
next_state: 
  edges: 
    - 
      u: 5
      v: 4
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 0
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536221.5006535,1198.0,1622536221.0,497877836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 76
  stamp: 
    secs: 1622536221
    nsecs: 487067937
  frame_id: ""posttest-2""
state: 
  edges: 
    - 
      u: 5
      v: 4
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 7
    v: 6
next_state: 
  edges: 
    - 
      u: 5
      v: 4
    - 
      u: 7
      v: 6
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 1
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536228.5406978,1199.0,1622536228.0,535273790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 77
  stamp: 
    secs: 1622536228
    nsecs: 522018671
  frame_id: ""posttest-2""
state: 
  edges: 
    - 
      u: 5
      v: 4
    - 
      u: 7
      v: 6
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 6
    v: 4
next_state: 
  edges: 
    - 
      u: 5
      v: 4
    - 
      u: 7
      v: 6
    - 
      u: 6
      v: 4
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 2
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536236.7801793,1200.0,1622536236.0,777090311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 78
  stamp: 
    secs: 1622536236
    nsecs: 767105340
  frame_id: ""posttest-2""
state: 
  edges: 
    - 
      u: 5
      v: 4
    - 
      u: 7
      v: 6
    - 
      u: 6
      v: 4
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 7
    v: 0
next_state: 
  edges: 
    - 
      u: 5
      v: 4
    - 
      u: 7
      v: 6
    - 
      u: 6
      v: 4
    - 
      u: 7
      v: 0
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 3
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536242.0514882,1201.0,1622536242.0,47362089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 79
  stamp: 
    secs: 1622536242
    nsecs:  36605358
  frame_id: ""posttest-2""
state: 
  edges: 
    - 
      u: 5
      v: 4
    - 
      u: 7
      v: 6
    - 
      u: 6
      v: 4
    - 
      u: 7
      v: 0
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 4
    v: 1
next_state: 
  edges: 
    - 
      u: 7
      v: 6
    - 
      u: 5
      v: 4
    - 
      u: 7
      v: 0
    - 
      u: 4
      v: 1
    - 
      u: 6
      v: 4
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 4
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536246.8904088,1202.0,1622536246.0,886030673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 80
  stamp: 
    secs: 1622536246
    nsecs: 872403860
  frame_id: ""posttest-2""
state: 
  edges: 
    - 
      u: 7
      v: 6
    - 
      u: 5
      v: 4
    - 
      u: 7
      v: 0
    - 
      u: 4
      v: 1
    - 
      u: 6
      v: 4
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 0
    v: 3
next_state: 
  edges: 
    - 
      u: 7
      v: 6
    - 
      u: 0
      v: 3
    - 
      u: 5
      v: 4
    - 
      u: 7
      v: 0
    - 
      u: 4
      v: 1
    - 
      u: 6
      v: 4
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 5
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536250.8405747,1203.0,1622536250.0,837454557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 81
  stamp: 
    secs: 1622536250
    nsecs: 827000379
  frame_id: ""posttest-2""
state: 
  edges: 
    - 
      u: 7
      v: 6
    - 
      u: 0
      v: 3
    - 
      u: 5
      v: 4
    - 
      u: 7
      v: 0
    - 
      u: 4
      v: 1
    - 
      u: 6
      v: 4
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 1
    v: 3
next_state: 
  edges: 
    - 
      u: 1
      v: 3
    - 
      u: 7
      v: 6
    - 
      u: 0
      v: 3
    - 
      u: 5
      v: 4
    - 
      u: 7
      v: 0
    - 
      u: 4
      v: 1
    - 
      u: 6
      v: 4
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 6
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536259.886367,1204.0,1622536259.0,880629062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 82
  stamp: 
    secs: 1622536259
    nsecs: 871301651
  frame_id: ""posttest-2""
state: 
  edges: 
    - 
      u: 1
      v: 3
    - 
      u: 7
      v: 6
    - 
      u: 0
      v: 3
    - 
      u: 5
      v: 4
    - 
      u: 7
      v: 0
    - 
      u: 4
      v: 1
    - 
      u: 6
      v: 4
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 8
  edge: 
    u: -1
    v: -1
next_state: 
  edges: []
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 7
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536266.448557,1205.0,1622536266.0,444843053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 83
  stamp: 
    secs: 1622536266
    nsecs: 435415267
  frame_id: ""posttest-2""
state: 
  edges: []
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 7
    v: 3
next_state: 
  edges: 
    - 
      u: 7
      v: 3
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 8
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536271.0489376,1206.0,1622536271.0,45581340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 84
  stamp: 
    secs: 1622536271
    nsecs:  34805297
  frame_id: ""posttest-2""
state: 
  edges: 
    - 
      u: 7
      v: 3
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 3
    v: 0
next_state: 
  edges: 
    - 
      u: 3
      v: 0
    - 
      u: 7
      v: 3
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 9
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536277.3874595,1207.0,1622536277.0,384167432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 85
  stamp: 
    secs: 1622536277
    nsecs: 373989820
  frame_id: ""posttest-2""
state: 
  edges: 
    - 
      u: 3
      v: 0
    - 
      u: 7
      v: 3
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 7
    v: 5
next_state: 
  edges: 
    - 
      u: 7
      v: 5
    - 
      u: 7
      v: 3
    - 
      u: 3
      v: 0
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 10
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536282.3497548,1208.0,1622536282.0,344875574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 86
  stamp: 
    secs: 1622536282
    nsecs: 334296226
  frame_id: ""posttest-2""
state: 
  edges: 
    - 
      u: 7
      v: 5
    - 
      u: 7
      v: 3
    - 
      u: 3
      v: 0
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 4
    v: 5
next_state: 
  edges: 
    - 
      u: 4
      v: 5
    - 
      u: 7
      v: 5
    - 
      u: 3
      v: 0
    - 
      u: 7
      v: 3
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 11
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536292.519553,1209.0,1622536292.0,516184806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 87
  stamp: 
    secs: 1622536292
    nsecs: 494939565
  frame_id: ""posttest-2""
state: 
  edges: 
    - 
      u: 4
      v: 5
    - 
      u: 7
      v: 5
    - 
      u: 3
      v: 0
    - 
      u: 7
      v: 3
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 1
  edge: 
    u: 1
    v: 3
next_state: 
  edges: 
    - 
      u: 4
      v: 5
    - 
      u: 3
      v: 0
    - 
      u: 7
      v: 5
    - 
      u: 1
      v: 3
    - 
      u: 7
      v: 3
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action_no: 12
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536293.9835377,1210.0,1620328539.0,128458145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,/qt_motor,Cannot read behavior of motor HeadYaw!,/home/qtrobot/robot/code/qt_main/qt_hardware_interface/qt_motor/src/qt_motor.cpp,read,278.0,"['/rosout', '/qt_robot/joints/state', '/qt_robot/motors/states']"
,1622536293.9878128,1211.0,1620328814.0,858367519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,/qt_motor,getMotorBehaviourRaw : servo is not responding,/home/qtrobot/robot/code/qt_main/qt_hardware_interface/qt_motor/src/qt_motor.cpp,getMotorBehaviourRaw,430.0,"['/rosout', '/qt_robot/joints/state', '/qt_robot/motors/states']"
,1622536302.2144,1212.0,1622536302.0,210791110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/state_transition:
 header: 
  seq: 88
  stamp: 
    secs: 1622536302
    nsecs: 201017856
  frame_id: ""posttest-2""
state: 
  edges: 
    - 
      u: 4
      v: 5
    - 
      u: 3
      v: 0
    - 
      u: 7
      v: 5
    - 
      u: 1
      v: 3
    - 
      u: 7
      v: 3
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: False
action: 
  agent_name: ""human""
  type: 4
  edge: 
    u: -1
    v: -1
next_state: 
  edges: 
    - 
      u: 7
      v: 3
    - 
      u: 3
      v: 0
    - 
      u: 4
      v: 5
    - 
      u: 7
      v: 5
    - 
      u: 1
      v: 3
  suggested: 
    u: -1
    v: -1
  terminal: False
  submit_suggested: True
action_no: 13
step_no: 0
turn_agent: ""human""",human_window.py,log_publish,1009.0,"['/justhink_app/state_transition', '/justhink_app/mouse_release', '/justhink_app/activity_transition', '/justhink_app/mouse_press', '/justhink_app/mouse_motion', '/justhink_app/act', '/justhink_app/mouse_drag', '/rosout']"
,1622536303.1871576,1213.0,1622536303.0,182201862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,/justhink_app,"/justhink_app published to /justhink_app/activity_transition:
 header: 
  seq: 12
  stamp: 
    secs: 1622536303
    nsecs: 165121793
  frame_id: ""posttest-2""
current: ""posttest-2""
